Combination,Unique Rows,Unique Rows Excluding Columns,Score
"age_at_visit, LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, EMPLOYMENT, LGBT_IDENTITY, GENDER",1391,443,0.9453630481667865
"age_at_visit, LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, EMPLOYMENT, ETHNICITY_1, GENDER",1314,453,0.9931506849315068
"age_at_visit, LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, LGBT_IDENTITY, ETHNICITY_1, GENDER",1239,531,0.9903147699757869
"age_at_visit, LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",1470,295,0.9952380952380953
"age_at_visit, LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1",1418,299,1.028913963328632
"age_at_visit, LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER",1523,336,0.9336835193696651
"age_at_visit, LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",1396,362,1.0
"age_at_visit, LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER",1496,396,0.910427807486631
"age_at_visit, LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER",1442,411,0.934119278779473
"age_at_visit, LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",1385,334,1.028158844765343
"age_at_visit, LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER",1492,378,0.9249329758713136
"age_at_visit, LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER",1429,385,0.960811756473058
"age_at_visit, LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER",1389,466,0.9301655867530597
"age_at_visit, LANGUAGE, INCOME, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",1402,346,1.007132667617689
"age_at_visit, LANGUAGE, INCOME, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",1522,385,0.9021024967148489
"age_at_visit, LANGUAGE, INCOME, RACE_1, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",1463,398,0.9295967190704033
"age_at_visit, LANGUAGE, INCOME, RACE_1, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",1415,467,0.9123674911660777
"age_at_visit, LANGUAGE, INCOME, RACE_1, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",1425,460,0.9108771929824562
"age_at_visit, LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",1489,338,0.9536601746138348
"age_at_visit, LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1",1457,351,0.9656829100892245
"age_at_visit, LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER",1403,356,0.9992872416250891
"age_at_visit, LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",1393,423,0.9583632447954056
"age_at_visit, LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER",1342,423,0.9947839046199702
"age_at_visit, LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER",1296,436,1.0200617283950617
"age_at_visit, LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",1390,403,0.9748201438848921
"age_at_visit, LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER",1346,397,1.0111441307578009
"age_at_visit, LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER",1295,408,1.0424710424710424
"age_at_visit, LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER",1216,500,1.0345394736842106
"age_at_visit, LANGUAGE, INCOME, CURRENT_GENDER, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",1434,406,0.9428172942817294
"age_at_visit, LANGUAGE, INCOME, CURRENT_GENDER, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",1393,407,0.9698492462311558
"age_at_visit, LANGUAGE, INCOME, CURRENT_GENDER, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",1323,433,1.00151171579743
"age_at_visit, LANGUAGE, INCOME, CURRENT_GENDER, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",1246,475,1.0296950240770466
"age_at_visit, LANGUAGE, INCOME, CURRENT_GENDER, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",1266,485,1.0055292259083728
"age_at_visit, LANGUAGE, INCOME, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",1387,307,1.046142754145638
"age_at_visit, LANGUAGE, INCOME, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",1489,345,0.948959032907992
"age_at_visit, LANGUAGE, INCOME, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",1448,360,0.9654696132596685
"age_at_visit, LANGUAGE, INCOME, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",1395,431,0.9512544802867383
"age_at_visit, LANGUAGE, INCOME, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",1392,412,0.9669540229885057
"age_at_visit, LANGUAGE, INCOME, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",1436,421,0.9310584958217271
"age_at_visit, LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",1281,472,1.003903200624512
"age_at_visit, LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1",1220,500,1.0311475409836066
"age_at_visit, LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER",1157,486,1.0993949870354365
"age_at_visit, LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",1124,581,1.0471530249110321
"age_at_visit, LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER",1070,547,1.1317757009345795
"age_at_visit, LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER",1000,589,1.169
"age_at_visit, LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",1126,547,1.0754884547069272
"age_at_visit, LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER",1055,547,1.147867298578199
"age_at_visit, LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER",1003,570,1.1844466600199401
"age_at_visit, LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER",927,643,1.202804746494067
"age_at_visit, LANGUAGE, RACE_1, CURRENT_GENDER, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",1159,561,1.0327868852459017
"age_at_visit, LANGUAGE, RACE_1, CURRENT_GENDER, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",1106,534,1.1066907775768535
"age_at_visit, LANGUAGE, RACE_1, CURRENT_GENDER, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",1022,570,1.162426614481409
"age_at_visit, LANGUAGE, RACE_1, CURRENT_GENDER, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",937,622,1.2123799359658485
"age_at_visit, LANGUAGE, RACE_1, CURRENT_GENDER, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",940,618,1.2127659574468086
"age_at_visit, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",1183,429,1.1234150464919697
"age_at_visit, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",1278,481,0.9992175273865415
"age_at_visit, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",1216,504,1.03125
"age_at_visit, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",1125,588,1.04
"age_at_visit, LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",1128,552,1.0691489361702127
"age_at_visit, LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",1157,570,1.0267934312878133
"age_at_visit, LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",1176,515,1.0569727891156462
"age_at_visit, LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",1111,498,1.1341134113411342
"age_at_visit, LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",1055,527,1.166824644549763
"age_at_visit, LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",948,602,1.219409282700422
"age_at_visit, LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",952,592,1.2247899159663866
"age_at_visit, LANGUAGE, CURRENT_GENDER, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",966,589,1.210144927536232
"age_at_visit, LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",1177,523,1.0492778249787595
"age_at_visit, OTHER_LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT",1685,104,0.9816023738872404
"age_at_visit, OTHER_LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY",1685,116,0.9744807121661722
"age_at_visit, OTHER_LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, ETHNICITY_1",1650,130,0.9866666666666667
"age_at_visit, OTHER_LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, GENDER",1637,142,0.9871716554673182
"age_at_visit, OTHER_LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY",1646,115,0.9981773997569866
"age_at_visit, OTHER_LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1",1608,126,1.0149253731343284
"age_at_visit, OTHER_LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, GENDER",1591,129,1.0238843494657448
"age_at_visit, OTHER_LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1",1594,148,1.0100376411543288
"age_at_visit, OTHER_LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS, LGBT_IDENTITY, GENDER",1583,160,1.0094756790903348
"age_at_visit, OTHER_LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS, ETHNICITY_1, GENDER",1527,187,1.0288146692861821
"age_at_visit, OTHER_LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",1691,125,0.9657007687758723
"age_at_visit, OTHER_LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, EDUCATION, EMPLOYMENT, ETHNICITY_1",1646,143,0.9811664641555286
"age_at_visit, OTHER_LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, EDUCATION, EMPLOYMENT, GENDER",1630,139,0.9932515337423313
"age_at_visit, OTHER_LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",1638,141,0.9871794871794872
"age_at_visit, OTHER_LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, EDUCATION, LGBT_IDENTITY, GENDER",1628,152,0.9864864864864865
"age_at_visit, OTHER_LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, EDUCATION, ETHNICITY_1, GENDER",1564,175,1.012148337595908
"age_at_visit, OTHER_LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",1607,148,1.0018668326073428
"age_at_visit, OTHER_LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, EMPLOYMENT, LGBT_IDENTITY, GENDER",1595,154,1.0056426332288402
"age_at_visit, OTHER_LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, EMPLOYMENT, ETHNICITY_1, GENDER",1533,174,1.0332681017612524
"age_at_visit, OTHER_LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, LGBT_IDENTITY, ETHNICITY_1, GENDER",1493,198,1.044876088412592
"age_at_visit, OTHER_LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",1655,85,1.0108761329305136
"age_at_visit, OTHER_LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1",1609,90,1.0366687383467992
"age_at_visit, OTHER_LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER",1682,114,0.9774078478002378
"age_at_visit, OTHER_LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",1620,100,1.0234567901234568
"age_at_visit, OTHER_LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER",1690,125,0.9662721893491124
"age_at_visit, OTHER_LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER",1647,141,0.9817850637522769
"age_at_visit, OTHER_LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",1573,101,1.0534011443102351
"age_at_visit, OTHER_LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER",1650,129,0.9872727272727273
"age_at_visit, OTHER_LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER",1602,137,1.011860174781523
"age_at_visit, OTHER_LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER",1598,158,1.0012515644555695
"age_at_visit, OTHER_LANGUAGE, INCOME, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",1615,111,1.019814241486068
"age_at_visit, OTHER_LANGUAGE, INCOME, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",1694,134,0.9586776859504132
"age_at_visit, OTHER_LANGUAGE, INCOME, RACE_1, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",1644,151,0.9774939172749392
"age_at_visit, OTHER_LANGUAGE, INCOME, RACE_1, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",1641,152,0.9786715417428398
"age_at_visit, OTHER_LANGUAGE, INCOME, RACE_1, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",1608,160,0.9937810945273632
"age_at_visit, OTHER_LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",1660,108,0.9939759036144579
"age_at_visit, OTHER_LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1",1635,122,1.000611620795107
"age_at_visit, OTHER_LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER",1604,122,1.0199501246882794
"age_at_visit, OTHER_LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",1633,133,0.9951010410287814
"age_at_visit, OTHER_LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER",1607,153,0.998755444928438
"age_at_visit, OTHER_LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER",1565,172,1.0134185303514378
"age_at_visit, OTHER_LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",1592,144,1.013819095477387
"age_at_visit, OTHER_LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER",1563,148,1.0300703774792066
"age_at_visit, OTHER_LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER",1530,153,1.0490196078431373
"age_at_visit, OTHER_LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER",1508,181,1.0457559681697612
"age_at_visit, OTHER_LANGUAGE, INCOME, CURRENT_GENDER, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",1631,147,0.987737584304108
"age_at_visit, OTHER_LANGUAGE, INCOME, CURRENT_GENDER, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",1611,156,0.994413407821229
"age_at_visit, OTHER_LANGUAGE, INCOME, CURRENT_GENDER, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",1560,176,1.014102564102564
"age_at_visit, OTHER_LANGUAGE, INCOME, CURRENT_GENDER, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",1550,177,1.02
"age_at_visit, OTHER_LANGUAGE, INCOME, CURRENT_GENDER, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",1519,189,1.032916392363397
"age_at_visit, OTHER_LANGUAGE, INCOME, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",1592,93,1.045854271356784
"age_at_visit, OTHER_LANGUAGE, INCOME, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",1665,118,0.984984984984985
"age_at_visit, OTHER_LANGUAGE, INCOME, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",1634,133,0.9944920440636474
"age_at_visit, OTHER_LANGUAGE, INCOME, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",1638,143,0.985958485958486
"age_at_visit, OTHER_LANGUAGE, INCOME, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",1596,153,1.005639097744361
"age_at_visit, OTHER_LANGUAGE, INCOME, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",1635,157,0.9792048929663608
"age_at_visit, OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",1541,144,1.0473718364698248
"age_at_visit, OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1",1466,178,1.077762619372442
"age_at_visit, OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER",1445,178,1.0934256055363323
"age_at_visit, OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",1413,214,1.0927105449398442
"age_at_visit, OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER",1391,210,1.1128684399712436
"age_at_visit, OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER",1312,245,1.1532012195121952
"age_at_visit, OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",1404,213,1.1004273504273505
"age_at_visit, OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER",1373,206,1.1303714493809176
"age_at_visit, OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER",1298,240,1.1694915254237288
"age_at_visit, OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER",1231,285,1.1965881397238018
"age_at_visit, OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",1438,210,1.0764951321279554
"age_at_visit, OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",1422,194,1.09985935302391
"age_at_visit, OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",1326,223,1.1576168929110107
"age_at_visit, OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",1255,267,1.1880478087649402
"age_at_visit, OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",1265,250,1.192094861660079
"age_at_visit, OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",1442,129,1.1296809986130374
"age_at_visit, OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",1545,161,1.0336569579288026
"age_at_visit, OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",1467,187,1.070892978868439
"age_at_visit, OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",1417,231,1.0776287932251234
"age_at_visit, OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",1407,228,1.0874200426439233
"age_at_visit, OTHER_LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",1438,222,1.0681502086230876
"age_at_visit, OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",1474,186,1.0664857530529173
"age_at_visit, OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",1442,195,1.0839112343966713
"age_at_visit, OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",1371,237,1.1094091903719911
"age_at_visit, OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",1310,259,1.1442748091603054
"age_at_visit, OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",1299,260,1.153194765204003
"age_at_visit, OTHER_LANGUAGE, CURRENT_GENDER, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",1326,248,1.138763197586727
"age_at_visit, OTHER_LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",1479,200,1.0534144692359702
"age_at_visit, INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",1527,370,0.9089718402095612
"age_at_visit, INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1",1479,375,0.9350912778904665
"age_at_visit, INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER",1431,370,0.9699510831586303
"age_at_visit, INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",1440,434,0.9194444444444444
"age_at_visit, INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER",1398,424,0.9542203147353362
"age_at_visit, INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER",1340,451,0.9753731343283583
"age_at_visit, INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",1416,424,0.942090395480226
"age_at_visit, INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER",1372,412,0.9810495626822158
"age_at_visit, INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER",1309,428,1.0160427807486632
"age_at_visit, INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER",1250,511,0.9976
"age_at_visit, INCOME, RACE_1, CURRENT_GENDER, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",1457,424,0.9155799588194921
"age_at_visit, INCOME, RACE_1, CURRENT_GENDER, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",1423,415,0.94378074490513
"age_at_visit, INCOME, RACE_1, CURRENT_GENDER, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",1348,440,0.9777448071216617
"age_at_visit, INCOME, RACE_1, CURRENT_GENDER, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",1292,492,0.9798761609907121
"age_at_visit, INCOME, RACE_1, CURRENT_GENDER, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",1281,486,0.9929742388758782
"age_at_visit, INCOME, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",1431,336,0.9937106918238994
